47,-0.65843,-0.889048,0.076537,1.76647,0.319477,0.669474,-0.085399,0.399289,-0.004728,2.12199,0.763276,-1.76136,-1.41678,2.20603,-1.70214,-1.38577,-0.182373,-1.40518,-0.959445,0.444379
47,1.09117,-0.578199,0.091517,-0.481329,0.18628,0.272683,-0.094263,0.604094,0.372888,-0.399943,1.72414,-0.977474,-0.531512,-0.604876,-1.30545,-0.884728,-0.912075,-1.4229,-0.801398,-1.33918
47,-0.160991,-0.563239,-0.459315,0.424743,-0.485783,0.125811,1.27205,0.864577,0.467561,1.50585,2.30599,-1.52747,-0.976001,-0.670971,-1.6577,-1.02095,-0.441538,-1.27951,-0.397145,-0.411973
47,-1.66704,-0.447158,-0.096678,-1.17168,0.243945,0.157963,-0.616683,0.757207,0.166916,-0.793453,0.237056,-1.80486,-2.31295,-1.43511,-2.15294,-2.27001,-2.28359,-2.10508,-1.80259,-2.45082
47,-1.17319,-0.628561,-0.249843,-0.839444,0.512492,0.341274,-0.194953,1.10426,-0.144125,-0.354212,0.61185,-1.16929,-1.23911,-0.090734,-1.28327,-1.15287,-0.951801,-1.55571,-1.16466,-1.23261
47,-1.75161,-0.00338,-0.327539,-1.38407,0.68319,0.383213,-0.845007,0.980406,0.15963,-1.04875,0.169081,-0.385479,-1.52559,-2.16557,-1.20504,-1.47696,-2.43928,-1.2478,-0.959113,-2.13203
47,0.037656,-0.173535,0.598258,0.793804,0.282146,-0.129786,0.043153,0.724435,0.031678,-0.487672,1.18684,-1.56681,-1.16707,-0.523187,-1.78152,-1.12704,-1.01561,-1.75396,-1.22956,-1.25681
47,-1.09159,-0.703237,0.124459,-1.21822,0.251507,-0.047824,-1.20578,0.833313,0.238698,-2.13136,0.733338,-1.59697,-1.61738,-1.15794,-1.77226,-1.68602,-1.74144,-1.74696,-1.45406,-1.62546
47,-0.75873,-0.204636,-0.69824,-0.904456,0.622057,0.248914,-0.139549,1.1162,0.084737,-0.289985,0.339009,-2.18699,-1.83434,1.2939,-2.06942,-1.82967,-0.419156,-1.84389,-1.29658,-1.41487
47,-0.298812,-0.299602,-0.134084,0.559331,0.653461,-0.086823,-0.307752,1.15117,0.062886,0.310985,0.917401,-1.4858,-0.591614,2.83247,-1.62337,-1.24078,0.651109,-1.62807,-1.06892,-0.438175
47,-2.0751,-0.201179,0.272301,-1.42996,0.332444,0.059764,-0.943051,0.780542,0.063926,-0.68071,-0.903626,-2.10116,-1.83819,-2.03188,-2.13672,-1.9232,-2.31633,-2.00124,-1.60864,-2.19715
47,-1.02151,0.511371,0.584007,0.533479,1.31823,0.101832,0.023011,1.31837,-0.220066,-0.237252,0.561448,-1.11475,-1.28412,-0.846744,-1.39973,-1.32826,-0.924919,-1.1482,-0.832432,-1.00878
47,-0.666397,-0.213903,-0.161086,-1.10312,0.437195,0.299052,-0.675131,0.888128,0.15963,-0.472163,-1.2868,-2.25497,-2.21447,-1.86783,-2.2085,-1.89264,-2.12956,-2.10623,-1.48927,-1.82326
47,-0.98936,-0.340046,-0.160845,1.47275,0.333803,0.043522,0.119675,0.745726,0.0244,-0.986087,-0.341617,-2.30869,-2.35933,-0.542049,-2.33234,-2.18163,-1.41581,-2.22513,-1.78177,-1.26815
47,0.101168,-0.255224,-0.0956,-0.050664,0.458544,0.061756,0.45878,0.874946,0.077451,0.522491,-1.40156,-2.52751,-2.53197,-1.92032,-2.50162,-2.34168,-1.8078,-2.38053,-1.86565,-1.53473
47,-1.14127,-0.446971,0.083274,-0.301983,0.273947,-0.026368,0.006164,0.715525,0.101381,-0.24343,-1.60179,-1.98643,-1.69791,-1.57952,-2.02576,-2.11472,-2.24158,-2.02575,-1.78038,-2.03943
47,-0.130028,-0.149006,-0.061465,-0.874595,0.538565,0.020832,-0.281164,0.99219,0.195005,-0.3994,-0.437221,-2.44056,-2.27764,-0.683668,-2.41118,-2.31838,-1.92758,-2.30011,-1.86773,-2.22343
47,-0.945224,-0.355084,-0.36571,-0.53912,0.203937,0.029384,0.292434,0.71292,0.218927,-0.359,-1.35546,-1.88537,-1.43635,-0.265812,-2.05724,-1.68782,-0.90946,-1.96564,-1.43691,-1.07001
47,0.261148,-0.109362,0.179613,-0.289235,0.484279,0.336108,0.556081,1.00858,-0.109798,0.291034,-0.277902,-1.83139,-1.34841,-0.204159,-2.01317,-1.88893,-1.06133,-2.03534,-1.63717,-1.23722
47,-0.584344,-0.180129,0.148655,-0.100311,0.430787,0.176076,-1.24782,0.949236,-0.162857,-0.483409,-0.908484,-2.24972,-1.88453,-0.544927,-2.24922,-1.84962,-1.04703,-2.18375,-1.57117,-1.30797
47,0.165994,-0.031076,-0.129723,-0.043749,0.711752,0.223103,-0.126107,1.10406,0.383294,0.09171,-0.307574,-1.9377,-2.0135,-1.13407,-2.0802,-2.06416,-1.387,-2.03071,-1.69359,-1.56852
47,-0.260563,-0.37557,0.30555,-0.434165,0.364724,0.120097,0.422319,0.836593,0.134669,0.803647,-0.160307,-2.16219,-2.15569,-0.99076,-2.33855,-2.22979,-0.780049,-2.26175,-1.76931,-0.837037
47,-0.857876,-0.333684,0.558468,-0.595295,0.198539,0.250327,1.39085,0.733697,0.172115,0.075146,-0.305305,-1.53464,-1.03863,2.44465,-1.77986,-1.12934,0.401415,-1.6234,-0.875395,-0.474816
47,-0.122386,-1.10355,-0.03017,-0.299817,-0.453149,0.523005,0.339649,0.231219,0.154431,0.504096,0.871928,-1.09507,-1.40149,-0.317921,-1.65754,-1.72018,-0.709384,-1.68498,-1.39434,-0.881616
47,-0.650317,-1.04156,0.188848,-1.02934,-0.263235,-0.039978,-0.907479,0.124157,0.18356,-0.153136,-0.145564,-1.48867,-2.18898,-1.20136,-1.64235,-2.13946,-1.4122,-1.57649,-1.67493,-1.45625
47,-0.424277,0.021035,-0.246935,-1.4699,0.639406,0.16102,-0.354069,1.10247,0.127382,-0.327715,-0.94709,-2.33337,-2.24673,-1.15649,-2.32868,-2.11432,-1.72065,-2.22452,-1.73557,-1.47674
47,0.085801,-0.41085,-0.113044,0.184559,0.27637,0.374917,-2.17705,0.836732,0.65481,2.44836,-1.07455,-2.10763,-2.06778,-0.02618,-2.14176,-1.9215,-0.151306,-2.01763,-1.48468,-0.312791
47,-0.521787,-0.378742,0.199124,-0.584118,0.352205,0.149164,-0.40026,0.841268,0.137788,0.232721,-0.740867,-2.16738,-1.78716,-1.76919,-2.30288,-2.26333,-1.87675,-2.21856,-1.77136,-1.88293
47,-1.28809,-0.388766,0.097013,-0.075941,0.406683,0.092506,0.011329,0.921535,-0.578968,0.042384,0.573764,-1.59691,-1.87279,-0.186028,-1.8116,-1.7775,-0.908517,-1.98721,-1.33671,-1.1458
47,2.17209,-0.602889,-0.022419,-0.940252,0.204253,0.405119,-0.932408,0.797685,-0.004728,0.556469,2.01572,-1.89629,-1.60829,1.63256,-1.82492,-1.57825,0.170552,-1.72487,-1.33618,-0.499918
47,0.256257,-0.394062,-0.300907,-1.65998,0.580911,0.206656,0.159811,0.657242,0.148193,0.618993,-0.313522,-2.03527,-2.08282,-0.968569,-2.00401,-2.10098,-1.14771,-2.04447,-1.59851,-0.571744
47,0.731575,-0.17442,0.069694,-2.57322,0.389901,-0.054457,0.985499,0.861783,0.275105,1.61448,-1.00705,-2.21175,-2.00054,0.451474,-2.18993,-1.83574,-0.57418,-2.09753,-1.50639,-0.284859
0,-0.136789,-1.44389,-0.118975,8.84818,-0.554194,-0.749138,5.73371,-0.184191,0.086817,-1.00215,0.740084,-1.55151,-1.64485,4.56124,-1.89141,-1.75961,0.37563,-1.90589,-1.6541,0.682981
47,-0.611737,-0.361032,-0.212923,0.304556,0.161972,0.252195,-0.272929,0.466623,0.221006,0.479929,-0.527299,-2.16046,-2.09811,-0.28557,-2.00636,-2.028,-1.18769,-1.78639,-1.67903,-1.35705
47,2.12564,-0.333347,0.195784,1.78807,0.474063,0.230146,1.72579,0.880071,0.106579,1.39168,1.70593,-2.14852,-2.1928,-0.360029,-2.28315,-2.15307,-0.532032,-2.21244,-1.72665,-0.492134
47,-0.5148,-0.561144,0.077397,-0.004729,0.016484,0.214958,1.46839,0.509823,0.433225,0.567946,1.54018,-1.08217,-1.25561,-0.379038,-1.28856,-0.618553,-0.166521,-1.04698,0.118183,-0.037711
47,-1.35719,0.364976,0.076896,-0.86843,1.0243,0.120946,-0.413309,1.48398,0.213729,-0.053292,0.895966,-1.73098,-2.258,-0.302929,-1.93793,-2.30565,-1.15184,-1.93119,-1.81813,-1.5571
47,-0.010211,0.504238,0.185089,0.70512,0.269111,-0.721375,0.905583,0.812233,0.170035,0.743939,1.57193,-0.508006,0.175754,0.805985,-1.11482,-0.927008,-0.363984,-0.879412,-0.686522,-0.461795
47,0.190363,-0.961902,-0.1599,0.337039,-0.017834,0.338865,1.446,0.384743,0.200204,0.857213,3.02205,-1.42077,-1.52156,0.457253,-1.66014,-1.41692,0.015742,-1.71104,-1.29604,-0.183638
47,-0.441272,-0.539626,-0.035726,-0.917123,0.187419,0.10947,-0.077959,0.652357,0.147153,-0.651454,0.027211,-1.95535,-1.96652,-1.59251,-2.08236,-1.86383,-0.994953,-1.98072,-1.52076,-1.27561
47,-0.644743,-0.181579,-0.20742,-0.794716,0.072422,0.094973,-0.972882,0.524767,0.086817,-0.942192,-0.72092,-1.47174,-1.55106,-1.879,-1.48637,-1.61944,-2.1668,-1.58902,-1.20523,-2.09879
47,-1.79063,-0.660771,0.370401,-0.594258,0.233005,-0.151417,-1.27344,0.730348,0.098253,-0.76504,0.00037,-0.672106,-1.64477,-2.16156,-1.3675,-1.37383,-2.23814,-1.52095,-0.987298,-2.06892
47,2.37611,-0.898104,0.096518,-0.662393,-1.23715,-0.745721,0.909492,0.471537,0.533096,2.01173,1.52947,0.427161,-0.899045,1.25621,0.080744,-0.517591,0.070967,1.29797,0.266473,0.391455
47,0.211019,0.015806,0.619342,-1.28987,0.87763,-0.033806,-0.535862,1.15073,0.2647,0.513775,2.8159,-0.587267,-0.644614,0.49143,-1.17686,-0.665339,-0.555585,-1.36463,-0.763229,-0.552596
47,-0.003386,-0.430652,-0.298277,-0.869822,0.169984,0.583459,-0.403817,0.604995,0.109699,-0.216121,1.83659,-1.44337,-0.840105,0.096569,-1.60972,-0.755277,-0.713547,-1.38474,-0.500479,-0.954838
47,-1.04032,0.439694,-0.195874,-2.35135,1.29151,0.029308,-1.90138,0.657407,0.370809,-1.28375,0.199808,-0.607037,-0.209333,-0.221814,-0.718174,-0.15486,-0.702556,-0.563854,0.469242,-0.826999
47,-1.1386,-0.332606,0.072274,-0.370163,0.422366,0.178406,-0.025102,0.846862,0.177322,-0.577129,0.155895,-2.1048,-1.99829,-1.56235,-2.26191,-2.12273,-2.06284,-2.19198,-1.72838,-1.99716
47,-1.52572,-0.201945,0.115888,-0.387581,0.407708,0.106271,-0.078244,0.898931,0.138827,-0.072757,-0.697539,-2.19884,-2.1273,-1.92936,-2.24871,-2.09269,-2.07051,-2.19073,-1.77478,-1.94111
47,-0.286667,-0.176714,0.90676,0.185587,-0.156124,1.05912,0.437411,1.01813,0.455076,0.149345,1.62811,0.19112,0.654525,0.16869,-0.364711,-0.138452,-0.696633,-0.334429,0.72214,-0.495519
47,-0.799516,-0.642038,-0.338524,-1.4197,-0.079393,-0.061783,-0.619605,0.540869,-0.064026,0.189634,0.141012,-1.64153,-1.81193,-1.28443,-1.84523,-1.8483,-1.33033,-1.85317,-1.4883,-1.24517
47,-0.164244,-0.510967,0.020578,-0.026919,0.148158,0.140025,-0.489431,0.653785,0.139867,-0.390001,-0.225678,-1.97184,-1.75302,-2.0767,-2.12244,-2.23551,-2.43229,-2.124,-1.81091,-2.21146
47,-1.78929,-0.60077,-0.544377,-0.445788,0.528894,-0.161764,-0.101903,0.883808,0.027519,-0.031954,-0.433813,-1.54991,-1.60294,-1.26724,-1.92348,-1.67466,-1.65147,-2.08924,-1.54891,-1.86063
47,-1.62633,-0.46038,-0.018281,-0.32382,0.398775,0.064179,0.572697,0.883412,0.099293,-1.8439,0.292584,-2.11153,-2.12849,-1.87439,-2.19398,-2.14614,-1.19368,-2.19963,-1.70413,-1.2899
47,0.224593,0.198234,-0.000372,-1.04118,0.878327,-0.006287,0.230191,1.33137,0.149233,0.068844,-1.42265,-2.08748,-2.1748,-1.53706,-2.15518,-2.15139,-1.75771,-2.09542,-1.75845,-1.67369
47,-0.220218,-0.810282,-0.504776,0.76239,0.057407,-0.618587,0.357574,0.761309,-0.23671,-0.728505,1.24577,-1.75077,-1.09172,0.675813,-1.84136,-1.21886,1.2342,-1.75154,-1.15203,0.509396
47,0.436242,-0.569966,-0.064845,-0.263615,0.02482,-0.016725,-0.917893,0.560652,0.073292,0.217279,0.562914,-1.17595,-1.13494,-0.75383,-1.56328,-1.29111,-0.756507,-1.54718,-0.931489,-0.92178
47,0.22539,-0.869214,0.308107,1.34682,-0.040687,0.852709,0.938333,0.456976,0.473799,-0.245206,1.45388,-1.43861,-1.479,0.749735,-1.62207,-1.34673,0.654964,-1.66557,-1.21487,-0.027052
47,-0.927793,-0.341309,0.012363,-0.898607,0.392334,0.295751,-0.811644,0.872262,0.113857,-0.342343,-0.109132,-1.87641,-1.92592,-1.17563,-2.10541,-2.07631,-1.8529,-2.1342,-1.72227,-1.87845
47,-0.10195,-0.402679,-0.069951,0.69473,0.343527,-0.016561,-0.677569,0.753922,0.2647,-0.70173,-0.285439,-2.08313,-2.14477,-0.59493,-2.2114,-2.12375,-0.885838,-2.13687,-1.72386,-1.30187
47,0.230707,-0.364231,-0.1682,-0.29605,0.230591,0.092278,0.525303,0.749378,0.142986,0.239899,0.708438,-2.08115,-2.20487,-1.00042,-2.27475,-2.25061,-1.1855,-2.19994,-1.81662,-1.21642
47,-0.356365,-0.266422,0.348517,-0.89418,0.553773,0.408107,-0.168557,0.858947,-0.143086,-0.202645,0.362176,-2.05711,-1.82606,0.631888,-1.9903,-1.55711,-0.01733,-1.68802,-1.06692,-0.509795
47,-0.762661,-0.15307,0.295419,-1.15517,0.503297,0.162782,-0.600016,0.960135,0.233491,-0.129611,1.93205,-2.26486,-2.13245,1.3583,-2.28973,-2.26971,0.166917,-2.20246,-1.76951,-0.519095
47,-1.9483,-0.018255,0.153831,-1.39039,0.55564,-0.079359,-0.924317,0.988738,0.095134,-0.924431,-0.691944,-2.2032,-2.09052,-1.03218,-2.10074,-1.94135,-1.35819,-2.14225,-1.66069,-1.61578
47,-0.343596,-0.225871,-0.119302,-1.20482,0.411373,-0.011463,-1.09035,0.720569,0.188759,-1.14066,2.06464,-1.68614,-1.94515,-1.1629,-2.02987,-2.16868,-1.82214,-1.99316,-1.77703,-2.18501
47,-0.832793,-0.684367,-0.319479,0.206403,0.273752,0.214595,-0.297729,0.843466,0.111778,-0.677447,1.14804,-0.415736,-1.473,-1.06226,-1.22002,-1.69056,-1.70098,-1.23405,-1.4179,-1.90481
47,1.8301,-0.388805,0.022419,1.71412,0.429856,0.006731,1.00354,0.622051,0.168996,-0.049866,0.379817,-1.3645,-1.92645,-0.152628,-1.72249,-1.70348,-0.743151,-1.29514,-1.17919,-0.758912
47,0.126571,-0.105716,-0.284694,0.891413,0.500259,-0.258288,0.193645,0.581116,-0.093154,0.976172,1.60632,-2.05197,-1.75461,0.426816,-2.15313,-1.87645,-0.210334,-1.93712,-1.57063,-0.48435
47,-1.08835,-0.865198,-0.041835,-2.34458,0.317023,-0.137799,-1.16682,0.777817,0.354165,-0.36526,-0.091477,-0.648813,-1.82411,-1.67972,-1.19996,-1.7998,-1.99853,-1.42769,-1.44986,-1.92659
47,-0.270903,-0.810382,-0.382142,-0.19469,0.562004,0.599261,-0.691719,0.569606,0.131549,0.590993,0.009049,-0.620479,-1.32898,-0.606818,-1.25725,-1.62365,-0.804821,-1.14013,-1.40286,-0.9089
47,-0.850258,-0.602633,0.020359,-0.518551,-0.07983,-0.066957,-0.268899,0.431288,0.120104,0.230046,1.34712,-1.34686,-1.37085,0.300646,-1.65016,-1.74706,-0.497626,-1.67976,-1.57624,-0.805844
47,0.536629,-0.303206,-0.505791,-0.739967,0.291193,0.291156,1.06202,0.582089,0.266779,0.694214,2.48306,-1.18878,-1.03506,0.403824,-1.15964,-0.228691,0.29359,-0.737333,0.450444,0.306912
47,1.34277,0.520122,-0.031877,1.58032,1.00351,0.046211,-0.061808,1.13375,-0.504067,1.9526,1.47824,-1.6059,-1.42605,1.39512,-1.70248,-1.25704,-0.065329,-1.84151,-1.46582,-0.298876
47,-0.572567,-0.333477,-1.07555,-1.48326,0.017755,0.708603,-1.13071,0.543918,0.527889,-0.753913,1.54533,-1.40254,-1.50121,0.046155,-1.59026,-1.39843,-0.87663,-1.66899,-1.37889,-1.43544
47,0.415531,-0.498482,-0.168657,1.63683,0.251395,0.212051,-0.949394,0.79515,0.129461,-0.444208,0.353623,-1.68602,-1.19222,0.597956,-1.86188,-1.25978,-0.197021,-1.708,-1.11739,-0.717851
47,-0.643726,0.603674,0.027875,0.096524,1.12605,0.509773,0.988591,1.16256,-0.380274,1.03808,1.25495,-1.6331,-1.41989,-0.307675,-1.67309,-1.10492,-1.00911,-1.17925,-0.641037,-0.893713
47,-1.11587,-0.208631,0.616966,-0.324001,0.415586,-0.078769,-0.40104,0.79339,0.306313,-0.670374,-0.70348,-1.49469,-1.6517,-1.88788,-1.90394,-1.75785,-2.13585,-1.86207,-1.35362,-2.3244
47,-1.85182,-0.714191,-0.241675,-0.813899,0.461462,0.215063,-0.929221,0.912642,0.304234,-0.730762,-0.436084,-0.312064,-1.07812,-1.80335,-0.72518,-1.39489,-2.43854,-0.846935,-0.827231,-2.32789
47,-0.050138,-0.023791,-0.045623,-2.67979,0.518075,0.059964,-0.038851,0.800341,-0.085876,-0.287866,-0.079816,-2.39228,-2.09368,-0.532959,-2.3395,-2.10289,-1.36632,-2.18219,-1.7338,-1.20136
47,-0.993442,0.020006,-2.03429,-1.77185,0.914428,-1.29418,-0.562463,1.00985,0.067045,-0.409218,1.89924,-1.28596,-0.329123,-0.532781,-1.49096,-0.660052,-1.16981,-1.66456,-0.732408,-1.42854
47,0.327583,0.052503,0.167617,-0.166335,-0.072799,-0.15485,0.363524,0.999233,0.037916,0.106289,1.08354,-1.44017,-1.87589,-1.17179,-1.33364,-1.85758,-1.58514,-0.81863,-1.52629,-1.71744
47,0.247057,-0.192296,0.248064,-1.70975,0.331467,0.108082,0.072536,0.695983,0.285511,0.111116,0.008246,-1.30764,-1.31544,0.202388,-1.5916,-1.65544,-1.60659,-1.69554,-1.31918,-1.26983
47,1.84834,-0.887133,-0.106177,-0.365198,0.08967,-1.09418,0.852677,0.136571,-0.310572,0.54073,1.28648,-0.747717,-0.702073,-0.792478,-0.960772,-0.264481,-0.967231,-0.742965,0.609066,-0.194544
47,-1.16524,-0.179404,0.042056,-1.99285,0.449644,0.085705,-0.640481,0.738298,0.015034,0.75263,0.428191,-2.47026,-2.44623,-0.281358,-2.36914,-2.31629,-0.690136,-2.14066,-1.81641,-1.00837
47,0.580804,-0.051999,-0.326052,-0.20643,0.21143,0.216546,0.47131,0.515169,0.073292,0.235606,0.456429,-1.54193,-0.543467,-0.041427,-1.62574,-1.14701,-0.191389,-1.62354,-1.07893,-0.757038
47,-0.339361,-0.28519,-0.115357,-0.829386,0.368818,0.072243,0.468288,0.641605,0.189798,0.642311,0.08497,-2.30377,-1.96611,-0.97732,-2.25796,-1.97543,-1.38709,-1.99259,-1.63938,-1.2999
47,0.002298,1.58825,0.566624,0.633916,0.430237,-0.851723,1.58243,0.731473,0.438432,2.18852,3.39402,-1.36978,-0.579382,-0.005835,-1.06987,-1.1511,-0.173282,-0.879401,-1.06245,-0.068774
47,-1.08681,0.060357,0.040425,-0.021625,0.420924,0.088867,0.208215,0.866273,0.07953,0.205993,-0.424357,-2.30364,-2.20643,-2.06666,-2.28926,-2.0509,-1.97954,-2.13608,-1.687,-1.79716
47,1.08933,-0.058152,0.437472,0.148744,0.547516,0.903839,0.189917,0.855156,-0.451017,0.311787,0.305792,-1.48281,-1.16917,-1.33422,-1.55579,-1.03375,-1.55564,-1.2381,-0.625606,-1.36056
47,0.339711,-0.003654,0.008053,0.423094,0.180713,-0.491195,0.360396,1.11575,0.7089,0.806681,1.03079,-1.07112,-0.540651,-0.470334,-1.1324,-0.540914,-0.599419,-1.08424,-0.190608,-0.499013
47,0.339508,0.370549,-0.629789,1.16243,1.04062,-0.977986,-0.564003,0.915537,-0.160778,0.901763,-0.020159,-0.897272,0.014858,0.567071,-0.722225,-0.325595,0.008076,-0.757803,-0.174002,-0.236928
47,-0.073378,-1.0773,-0.147789,-0.399909,0.097776,0.721659,-0.13985,0.496739,-0.459334,0.583713,0.201482,-0.935915,-0.628653,-0.625334,-1.35134,-0.591638,-0.443832,-0.997156,-0.322805,-0.479137
47,1.35035,0.843637,-0.884291,-0.901139,0.497828,0.957652,0.56221,-0.987384,-1.33526,0.217571,-0.012626,0.647017,2.31657,0.407547,0.398545,2.47171,0.5312,0.913362,2.56475,0.65449
47,1.03178,-0.23113,0.346963,0.767872,0.239387,1.91156,1.21251,1.14405,-0.621613,0.872519,-0.231505,-0.999457,-0.17474,-0.407661,-1.04377,-0.219864,-0.488032,-0.809261,0.130105,-0.198968
47,1.58361,-0.572778,-0.793187,-0.739449,0.432618,-0.5166,0.643487,0.876421,1.07612,0.639487,1.06784,-0.999283,0.086036,1.62005,-1.09588,0.2568,1.2031,-0.512923,0.203361,0.913517
47,-1.29284,-0.173738,0.681847,0.483945,0.458021,-0.104126,0.818042,1.25142,0.232452,0.332225,-0.148662,-1.29204,-0.750332,0.989382,-1.29909,-0.773431,-0.376382,-1.13212,-0.35456,-0.61508
47,2.01157,-0.388639,0.281027,-0.130056,0.265669,0.202646,0.379077,0.778369,-0.003689,0.754842,-0.665516,-1.1138,-1.20617,-0.601882,-1.33262,-1.0364,-0.452839,-1.34791,-0.631047,-0.355093
47,-0.162782,-0.145436,-0.979447,-0.281032,0.740083,0.568667,0.308499,1.26118,-0.451017,-0.288781,0.073767,-0.463387,0.437959,0.122418,-0.900457,0.477838,0.006823,-0.919402,0.296432,-0.397697
47,-0.265696,0.166451,-1.16431,1.01186,0.378097,-0.380417,0.848339,1.42634,2.05191,1.07846,1.96665,-0.507683,0.56699,0.036208,-0.823207,0.059301,-0.349314,-0.850891,0.187107,-0.321274
47,-0.166226,-0.278413,0.320226,1.13944,0.332187,0.227538,0.963871,0.840703,0.488364,1.38139,2.75585,-2.34779,-2.24219,-0.705251,-2.35085,-2.13169,-0.451054,-2.16733,-1.63872,-0.519217
47,-0.421632,-0.272166,-0.827224,-0.256398,0.50193,-0.074217,0.288298,1.18186,-0.425007,0.476991,1.03739,-1.9496,-1.53784,-1.08603,-1.98722,-1.4688,-1.25617,-1.81686,-1.22397,-1.19759
47,-1.37312,-0.187597,0.461572,-0.556716,0.439878,0.3652,-1.34729,0.866188,0.211649,-0.658028,0.325549,-1.66235,-0.947691,-0.851436,-1.63586,-0.759203,-1.70433,-1.46215,-0.482397,-1.60863
47,1.16926,-0.037753,-0.620969,-2.2135,1.10576,0.595457,1.26376,1.72346,0.81189,0.772641,-0.675416,-1.43647,-0.862736,-0.309236,-1.34097,-0.742649,-0.229923,-1.06202,-0.303819,-0.021656
47,-1.51433,-0.492339,0.222885,-0.528247,0.075174,-1.151,-0.016552,1.09698,0.94193,-0.11317,0.779076,-0.932603,-0.638454,-0.286626,-1.12743,-0.696847,-0.960493,-1.07178,-0.244967,-0.996395
47,0.554915,-0.702016,-0.641344,0.608834,0.784427,-0.149091,0.983496,1.21291,-0.07859,0.419798,1.60156,-0.732173,-0.042225,0.444038,-0.839423,0.02532,-0.019175,-0.807599,0.190795,-0.314733
47,-0.419774,1.29022,-0.096783,-0.459696,0.261926,0.392165,-0.304612,0.500469,0.701622,-0.198837,-1.09179,-0.687214,-1.78623,-1.89475,-1.12265,-1.54566,-2.06873,-1.17031,-1.17752,-1.92304
47,1.36582,-0.74977,0.561681,1.77359,0.77705,-0.817191,1.5335,0.331045,0.13051,1.71644,2.8545,-0.571434,-0.473647,0.024378,-0.395838,0.072242,0.460476,0.137196,0.681237,0.703684
47,0.405644,-0.706372,-0.857559,-0.703227,0.129626,-1.38132,0.276675,0.693163,1.16143,0.234104,-0.229923,-0.393064,-0.043923,-0.838398,-0.827609,-0.253733,-0.889866,-0.76231,-0.031012,-0.698653
47,1.25733,0.134103,-0.895791,-0.728647,1.24946,-1.91628,-0.515863,1.61401,1.06156,0.497601,0.057861,-0.352487,-0.165116,0.058859,0.59962,0.522897,0.056338,1.16076,1.4371,0.219449
47,1.08889,0.047683,0.548216,0.014793,0.540715,1.1523,0.42361,0.939853,0.536215,0.381551,0.322835,-1.48737,-1.17333,-1.36065,-1.56783,-1.00604,-1.54118,-1.26678,-0.727547,-1.34175
